SampleID,ASV,Count
1106D,ASV_9235,7
1106D,ASV_9252,368
1106D,ASV_94,41
1106D,ASV_9414,1
1106D,ASV_95,366
1106D,ASV_959,2
1106D,ASV_96,305
1106D,ASV_989,9
1106E,ASV_10,42
1106E,ASV_102,808
1106E,ASV_10545,1
1106E,ASV_10549,2
1106E,ASV_10554,5
1106E,ASV_1057,39
1106E,ASV_1131,8
1106E,ASV_11604,105
1106E,ASV_11699,13
1106E,ASV_118,863
1106E,ASV_119,700
1106E,ASV_120,6
1106E,ASV_1217,28
1106E,ASV_123,383
1106E,ASV_125,32
1106E,ASV_12503,27
1106E,ASV_1289,4
1106E,ASV_131,115
1106E,ASV_1320,200
1106E,ASV_1322,11
1106E,ASV_1336,6
1106E,ASV_136,2022
1106E,ASV_140,16
1106E,ASV_143,2123
1106E,ASV_14773,20
1106E,ASV_15374,9
1106E,ASV_155,756
1106E,ASV_159,37
1106E,ASV_161,6
1106E,ASV_1610,15
1106E,ASV_16301,28
1106E,ASV_1694,6
1106E,ASV_1727,33
1106E,ASV_17639,17
1106E,ASV_17802,23
1106E,ASV_180,451
1106E,ASV_184,4
1106E,ASV_1844,70
1106E,ASV_185,63
1106E,ASV_1879,379
1106E,ASV_189,2
1106E,ASV_19,33
1106E,ASV_1935,218
1106E,ASV_194,80
1106E,ASV_1958,143
1106E,ASV_1975,112
1106E,ASV_1995,4
1106E,ASV_1996,334
1106E,ASV_1997,39
1106E,ASV_2,12
1106E,ASV_20,591
1106E,ASV_2008,106
1106E,ASV_2029,393
1106E,ASV_2034,44
1106E,ASV_205,4
1106E,ASV_2098,7
1106E,ASV_21,14
1106E,ASV_2100,21
1106E,ASV_212,27
1106E,ASV_2139,10
1106E,ASV_2162,22
1106E,ASV_217,365
1106E,ASV_2176,4
1106E,ASV_21799,19
1106E,ASV_2183,41
1106E,ASV_2238,16
1106E,ASV_226,270
1106E,ASV_2303,5
1106E,ASV_2323,4
1106E,ASV_2351,8
1106E,ASV_238,15
1106E,ASV_2491,102
1106E,ASV_2497,43
1106E,ASV_250,3
1106E,ASV_2555,6
1106E,ASV_260,32
1106E,ASV_2660,31
1106E,ASV_2671,17
1106E,ASV_277,471
1106E,ASV_2859,2
1106E,ASV_287,89
1106E,ASV_289,100
1106E,ASV_29,158
1106E,ASV_29033,39
1106E,ASV_29301,115
1106E,ASV_296,102
1106E,ASV_297,14
1106E,ASV_312,56
1106E,ASV_3139,202
1106E,ASV_31802,26
1106E,ASV_319,4
1106E,ASV_32,11
1106E,ASV_3203,119
1106E,ASV_328,34
1106E,ASV_34009,6
1106E,ASV_3410,3
1106E,ASV_34738,36
1106E,ASV_35,36
1106E,ASV_3553,86
1106E,ASV_363,13
1106E,ASV_3633,8
1106E,ASV_3649,33
1106E,ASV_3650,8
1106E,ASV_378,6
1106E,ASV_38,25
1106E,ASV_38065,341
1106E,ASV_38071,48
1106E,ASV_38074,42
1106E,ASV_38098,6
1106E,ASV_390,29
1106E,ASV_4083,53
1106E,ASV_4220,32
1106E,ASV_44,104
1106E,ASV_4407,104
1106E,ASV_4422,7
1106E,ASV_45,444
1106E,ASV_453,27
1106E,ASV_455,10
1106E,ASV_470,15
1106E,ASV_49,281
1106E,ASV_50,2256
1106E,ASV_509,22
1106E,ASV_51,15
1106E,ASV_53,1015
1106E,ASV_54,29
1106E,ASV_564,5017
1106E,ASV_574,500
1106E,ASV_577,30
1106E,ASV_5791,45
1106E,ASV_58,531
1106E,ASV_585,568
1106E,ASV_6,173
1106E,ASV_60,16
1106E,ASV_600,77
1106E,ASV_62,34
1106E,ASV_620,53
1106E,ASV_63,1111
1106E,ASV_642,14
1106E,ASV_6490,79
1106E,ASV_6511,30
1106E,ASV_654,332
1106E,ASV_660,1
1106E,ASV_661,136
1106E,ASV_6646,6
1106E,ASV_677,3
1106E,ASV_6794,10
1106E,ASV_68,508
1106E,ASV_6865,1
1106E,ASV_689,13
1106E,ASV_691,1
1106E,ASV_70,115
1106E,ASV_703,12
1106E,ASV_7078,124
1106E,ASV_711,25
1106E,ASV_72,123
1106E,ASV_737,3
1106E,ASV_740,15
1106E,ASV_745,132
1106E,ASV_7488,4
1106E,ASV_7594,32
1106E,ASV_782,4
1106E,ASV_785,299
1106E,ASV_787,78
1106E,ASV_79,16
1106E,ASV_8,216
1106E,ASV_80,177
1106E,ASV_809,41
1106E,ASV_82,497
1106E,ASV_8375,329
1106E,ASV_8525,12
1106E,ASV_874,1
1106E,ASV_890,6
1106E,ASV_9,7
1106E,ASV_92,574
1106E,ASV_9235,6
1106E,ASV_9252,119
1106E,ASV_94,1068
1106E,ASV_9414,6
1106E,ASV_95,1874
1106E,ASV_959,7
1106E,ASV_96,459
1106E,ASV_989,2
1106F,ASV_1,15
1106F,ASV_10,45
1106F,ASV_102,226
1106F,ASV_104,42
1106F,ASV_10506,18
1106F,ASV_10549,5
1106F,ASV_118,587
1106F,ASV_119,82
1106F,ASV_120,8
1106F,ASV_1225,16
1106F,ASV_123,109
1106F,ASV_125,5
1106F,ASV_12678,4
1106F,ASV_12882,26
1106F,ASV_132,6
1106F,ASV_13580,93
1106F,ASV_136,706
1106F,ASV_139,181
1106F,ASV_143,2759
1106F,ASV_1452,7
1106F,ASV_15,27
1106F,ASV_15374,7
1106F,ASV_159,26
1106F,ASV_15914,5
1106F,ASV_16431,5
1106F,ASV_1698,1
1106F,ASV_17,2532
1106F,ASV_171,53
1106F,ASV_1727,2
1106F,ASV_1729,96
1106F,ASV_1754,8
1106F,ASV_18,9
1106F,ASV_1813,31
1106F,ASV_1844,48
1106F,ASV_1877,8
1106F,ASV_1888,11
1106F,ASV_1893,12
1106F,ASV_19,11
1106F,ASV_192,16
1106F,ASV_1996,75
1106F,ASV_2,5753
1106F,ASV_20,266
1106F,ASV_2002,18
1106F,ASV_2029,9
1106F,ASV_2034,23
1106F,ASV_2045,1
1106F,ASV_205,19
1106F,ASV_21,12
1106F,ASV_210,12
1106F,ASV_217,42
1106F,ASV_21722,18
1106F,ASV_226,420
1106F,ASV_229,29
1106F,ASV_2325,26
1106F,ASV_2490,10
1106F,ASV_2516,10
1106F,ASV_2566,3
1106F,ASV_26,586
1106F,ASV_260,28
1106F,ASV_2615,15
1106F,ASV_277,44
1106F,ASV_289,7
1106F,ASV_2897,8
1106F,ASV_29,351
1106F,ASV_310,6
1106F,ASV_32,210
1106F,ASV_326,3
1106F,ASV_33691,14
1106F,ASV_34,8
1106F,ASV_34009,18
1106F,ASV_343,15
1106F,ASV_34738,1
1106F,ASV_35,26
1106F,ASV_363,48
1106F,ASV_38,8687
1106F,ASV_3829,8
1106F,ASV_4,2303
1106F,ASV_400,2
1106F,ASV_4172,109
1106F,ASV_437,39
1106F,ASV_44,153
1106F,ASV_443,8
1106F,ASV_444,6
1106F,ASV_4454,4
1106F,ASV_448,6
1106F,ASV_45,29
1106F,ASV_45719,1
1106F,ASV_458,6
1106F,ASV_480,3
1106F,ASV_49,205
1106F,ASV_50,271
1106F,ASV_500,10
1106F,ASV_501,1
1106F,ASV_508,6
1106F,ASV_51,101
1106F,ASV_52,31
1106F,ASV_5212,15
1106F,ASV_53,5
1106F,ASV_564,8
1106F,ASV_570,155
1106F,ASV_5760,111
1106F,ASV_585,42
1106F,ASV_6,164
1106F,ASV_60,9
1106F,ASV_600,20
1106F,ASV_62,5
1106F,ASV_63,328
1106F,ASV_642,10
1106F,ASV_6475,27
1106F,ASV_654,444
1106F,ASV_655,6
1106F,ASV_6675,83
1106F,ASV_68,25
1106F,ASV_693,25
1106F,ASV_6930,78
1106F,ASV_6936,24
1106F,ASV_737,3
1106F,ASV_7592,174
1106F,ASV_7789,90
1106F,ASV_780,11
1106F,ASV_8,2327
1106F,ASV_818,34
1106F,ASV_82,30
1106F,ASV_8375,68
1106F,ASV_838,17
1106F,ASV_876,53
1106F,ASV_9,31
1106F,ASV_92,172
1106F,ASV_93,179
1106F,ASV_95,291
1106F,ASV_9768,27
1107,ASV_103,4
1107,ASV_1096,19
1107,ASV_11,138
1107,ASV_1105,70
1107,ASV_128,33
1107,ASV_140,30
1107,ASV_14464,40
1107,ASV_150,8
1107,ASV_1775,63
1107,ASV_2,2590
1107,ASV_228,8
1107,ASV_251,27
1107,ASV_2720,4
1107,ASV_32,20
1107,ASV_34,85
1107,ASV_500,6
1107,ASV_51,24
1107,ASV_81,13
1107,ASV_8726,5
1107B,ASV_10,5061
1107B,ASV_118,3
1107B,ASV_1252,159
1107B,ASV_12686,97
1107B,ASV_132,28
1107B,ASV_1321,41
1107B,ASV_140,145
1107B,ASV_1667,44
1107B,ASV_17391,26
1107B,ASV_17394,7
1107B,ASV_1818,13
1107B,ASV_19,3687
1107B,ASV_20,1
1107B,ASV_206,52
1107B,ASV_21,111
1107B,ASV_212,889
1107B,ASV_223,41
1107B,ASV_228,23
1107B,ASV_230,17
1107B,ASV_232,1997
1107B,ASV_238,960
1107B,ASV_239,5
1107B,ASV_267,32
1107B,ASV_2803,9
1107B,ASV_29,48
1107B,ASV_292,9
1107B,ASV_308,71
1107B,ASV_321,281
1107B,ASV_333,1401
1107B,ASV_34,70
1107B,ASV_353,114
1107B,ASV_378,2
1107B,ASV_4878,29
1107B,ASV_51,21
1107B,ASV_52,267
1107B,ASV_54,78
1107B,ASV_583,68
1107B,ASV_588,1961
1107B,ASV_59,14
1107B,ASV_596,145
1107B,ASV_6,4275
1107B,ASV_62,53
1107B,ASV_637,281
1107B,ASV_690,4
1107B,ASV_751,12
1107B,ASV_7544,7
1107B,ASV_768,12
1107B,ASV_79,69
1107B,ASV_8,288
1107B,ASV_80,55
1107B,ASV_85,28
1107C,ASV_10,3338
1107C,ASV_11485,22
1107C,ASV_1252,182
1107C,ASV_12686,39
1107C,ASV_128,14
1107C,ASV_132,10
1107C,ASV_1321,62
1107C,ASV_140,37
1107C,ASV_150,9
1107C,ASV_16,20
1107C,ASV_1667,11
1107C,ASV_17394,4
1107C,ASV_1818,11
1107C,ASV_184,8
1107C,ASV_19,3306
1107C,ASV_206,27
1107C,ASV_21,45
1107C,ASV_212,645
1107C,ASV_223,34
1107C,ASV_228,2
1107C,ASV_230,7
1107C,ASV_232,1189
1107C,ASV_238,870
1107C,ASV_239,9
1107C,ASV_273,57
1107C,ASV_29,49
1107C,ASV_308,18
1107C,ASV_32,21
1107C,ASV_321,207
1107C,ASV_333,1309
1107C,ASV_34,41
1107C,ASV_353,90
1107C,ASV_4107,69
1107C,ASV_51,66
1107C,ASV_52,260
1107C,ASV_54,225
1107C,ASV_583,50
1107C,ASV_588,1215
1107C,ASV_59,16
1107C,ASV_596,124
1107C,ASV_6,3034
1107C,ASV_6172,2
1107C,ASV_62,26
1107C,ASV_637,242
1107C,ASV_768,10
1107C,ASV_79,53
1107C,ASV_8,144
1107C,ASV_8467,1
1107C,ASV_85,20
1107C,ASV_9,7
1107D,ASV_10,9604
1107D,ASV_115,13
1107D,ASV_119,15
1107D,ASV_122,224
1107D,ASV_1250,156
1107D,ASV_1252,642
1107D,ASV_1254,33
1107D,ASV_12686,176
1107D,ASV_128,75
1107D,ASV_132,20
1107D,ASV_1321,72
1107D,ASV_140,184
1107D,ASV_150,43
1107D,ASV_16,31
1107D,ASV_1667,40
1107D,ASV_1687,25
1107D,ASV_17369,31
1107D,ASV_17394,3
1107D,ASV_178,70
1107D,ASV_1818,8
1107D,ASV_184,119
1107D,ASV_1877,67
1107D,ASV_1888,49
1107D,ASV_19,24509
1107D,ASV_2,2797
1107D,ASV_2045,14
1107D,ASV_206,68
1107D,ASV_2097,9
1107D,ASV_21,242
1107D,ASV_212,1809
1107D,ASV_223,22
1107D,ASV_228,5
1107D,ASV_230,15
1107D,ASV_232,3487
1107D,ASV_238,3230
1107D,ASV_239,20
1107D,ASV_2437,10
1107D,ASV_2522,57
1107D,ASV_276,55
1107D,ASV_2784,3
1107D,ASV_282,40
1107D,ASV_29,298
1107D,ASV_292,5
1107D,ASV_308,91
1107D,ASV_310,11
1107D,ASV_32,196
1107D,ASV_321,713
1107D,ASV_333,3139
1107D,ASV_339,2
1107D,ASV_34,154
1107D,ASV_353,245
1107D,ASV_356,47
1107D,ASV_3561,236
1107D,ASV_3796,4
1107D,ASV_4107,548
1107D,ASV_4245,3
1107D,ASV_437,64
1107D,ASV_44,393
1107D,ASV_444,1
1107D,ASV_4878,74
1107D,ASV_51,347
1107D,ASV_52,1474
1107D,ASV_531,4
1107D,ASV_54,1107
1107D,ASV_565,2
1107D,ASV_583,187
1107D,ASV_588,3668
1107D,ASV_59,39
1107D,ASV_596,346
1107D,ASV_6,16431
1107D,ASV_6172,1
1107D,ASV_62,156
1107D,ASV_632,4
1107D,ASV_637,613
1107D,ASV_690,28
1107D,ASV_691,19
1107D,ASV_693,42
1107D,ASV_736,43
1107D,ASV_745,6
1107D,ASV_751,13
1107D,ASV_768,69
1107D,ASV_79,147
1107D,ASV_8,403
1107D,ASV_80,109
1107D,ASV_8467,5
1107D,ASV_87,53
1107D,ASV_9,19
1107E,ASV_10,5604
1107E,ASV_11355,4
1107E,ASV_119,29
1107E,ASV_122,213
1107E,ASV_1250,116
1107E,ASV_1252,270
1107E,ASV_1254,11
1107E,ASV_12608,24
1107E,ASV_12686,118
1107E,ASV_128,48
1107E,ASV_132,55
1107E,ASV_1321,75
1107E,ASV_140,305
1107E,ASV_147,46
1107E,ASV_150,29
1107E,ASV_17369,18
1107E,ASV_17394,1
1107E,ASV_178,100
1107E,ASV_184,55
1107E,ASV_186,30
1107E,ASV_1877,50
1107E,ASV_1888,38
1107E,ASV_19,13627
1107E,ASV_2,2814
1107E,ASV_20,7
1107E,ASV_2045,6
1107E,ASV_206,33
1107E,ASV_21,134
1107E,ASV_212,824
1107E,ASV_221,7
1107E,ASV_223,28
1107E,ASV_228,2
1107E,ASV_232,1986
1107E,ASV_238,1920
1107E,ASV_239,14
1107E,ASV_2522,73
1107E,ASV_267,24
1107E,ASV_276,37
1107E,ASV_282,22
1107E,ASV_29,122
1107E,ASV_292,17
1107E,ASV_308,61
1107E,ASV_32,101
1107E,ASV_321,267
1107E,ASV_333,1212
1107E,ASV_34,140
1107E,ASV_353,92
1107E,ASV_356,22
1107E,ASV_3561,197
1107E,ASV_400,14
1107E,ASV_4107,477
1107E,ASV_437,42
1107E,ASV_44,361
1107E,ASV_4485,6
1107E,ASV_51,179
1107E,ASV_52,1238
1107E,ASV_531,6
1107E,ASV_54,497
1107E,ASV_588,2023
1107E,ASV_59,27
1107E,ASV_596,226
1107E,ASV_6,6402
1107E,ASV_6172,1
1107E,ASV_62,124
1107E,ASV_637,111
1107E,ASV_690,29
1107E,ASV_691,12
1107E,ASV_693,60
1107E,ASV_736,18
1107E,ASV_751,9
1107E,ASV_768,42
1107E,ASV_79,95
1107E,ASV_8,254
1107E,ASV_80,63
1107E,ASV_8467,2
1107E,ASV_85,27
1107E,ASV_87,17
1107E,ASV_989,3
1107E,ASV_992,20
1107G,ASV_10,110
1107G,ASV_11,273
1107G,ASV_128,12
1107G,ASV_147,7
1107G,ASV_17,5
1107G,ASV_19,262
1107G,ASV_2,1352
1107G,ASV_21,31
1107G,ASV_221,3
1107G,ASV_232,34
1107G,ASV_238,57
1107G,ASV_239,4
1107G,ASV_247,2
1107G,ASV_30,3
1107G,ASV_32,13
1107G,ASV_332,8
1107G,ASV_333,14
1107G,ASV_339,1
1107G,ASV_34,10
1107G,ASV_437,10
1107G,ASV_51,53
1107G,ASV_52,61
1107G,ASV_54,13
1107G,ASV_588,44
1107G,ASV_59,4
1107G,ASV_6,26
1107G,ASV_655,30
1107G,ASV_72,9
1107G,ASV_736,10
1107G,ASV_8,59
1107G,ASV_8429,6
1107G,ASV_9,84
1107H,ASV_10,10
1107H,ASV_1096,7
1107H,ASV_11,518
1107H,ASV_115,11
1107H,ASV_116,6
1107H,ASV_15525,36
1107H,ASV_16,505
1107H,ASV_16347,21
1107H,ASV_17940,8
1107H,ASV_19,14
1107H,ASV_2,4835
1107H,ASV_239,223
1107H,ASV_2992,2
1107H,ASV_30,17
1107H,ASV_4166,24
1107H,ASV_4627,16
1107H,ASV_5647,32
1107H,ASV_5702,2
1107H,ASV_59,17
1107H,ASV_6,3
1107H,ASV_6675,39
1107H,ASV_7592,41
1107H,ASV_7630,19
1107H,ASV_7760,10
1107H,ASV_8,906
1107H,ASV_800,18
1107H,ASV_9,4
1107H,ASV_9133,20
1107I,ASV_104,5
1107I,ASV_11,597
1107I,ASV_11149,23
1107I,ASV_115,8
1107I,ASV_13,8
1107I,ASV_151,8
1107I,ASV_154,12
1107I,ASV_15525,31
1107I,ASV_16,166
1107I,ASV_1628,24
1107I,ASV_16347,17
1107I,ASV_1751,15
1107I,ASV_18,10
1107I,ASV_186,20
1107I,ASV_19,67
1107I,ASV_2,2969
1107I,ASV_201,2
1107I,ASV_239,35
1107I,ASV_2411,22
1107I,ASV_250,28
1107I,ASV_255,47
1107I,ASV_263,10
1107I,ASV_27,59
1107I,ASV_283,29
1107I,ASV_29,12
1107I,ASV_30,25
1107I,ASV_332,29
1107I,ASV_339,5
1107I,ASV_34,38
1107I,ASV_400,6
1107I,ASV_4166,24
1107I,ASV_4544,5
1107I,ASV_4627,20
1107I,ASV_509,109
1107I,ASV_5647,29
1107I,ASV_59,168
1107I,ASV_6,67
1107I,ASV_600,18
1107I,ASV_6441,33
1107I,ASV_648,5
1107I,ASV_66,6
1107I,ASV_6675,42
1107I,ASV_6825,10
1107I,ASV_70,11
1107I,ASV_7592,45
1107I,ASV_7630,22
1107I,ASV_7760,9
1107I,ASV_8,292
1107I,ASV_87,5
1107I,ASV_9722,2
1107I,ASV_9956,5
1107J,ASV_11,341
1107J,ASV_115,8
1107J,ASV_13403,28
1107J,ASV_15525,16
1107J,ASV_16,1778
1107J,ASV_17380,9
1107J,ASV_17880,7
1107J,ASV_17934,9
1107J,ASV_19,7
1107J,ASV_1964,11
1107J,ASV_2,2632
1107J,ASV_239,7
1107J,ASV_2566,8
1107J,ASV_283,2
1107J,ASV_30,9
1107J,ASV_308,4
1107J,ASV_39,21
1107J,ASV_4627,18
1107J,ASV_564,5
1107J,ASV_59,21
1107J,ASV_6675,65
1107J,ASV_7014,10
1107J,ASV_7122,29
1107J,ASV_7592,41
1107J,ASV_7630,16
1107J,ASV_8,2916
1107J,ASV_85,3
1107K,ASV_1096,9
1107K,ASV_11,1033
1107K,ASV_115,9
1107K,ASV_15525,24
1107K,ASV_16,403
1107K,ASV_17923,14
1107K,ASV_2,5504
1107K,ASV_30,16
1107K,ASV_332,4
1107K,ASV_400,17
1107K,ASV_4166,26
1107K,ASV_4242,4
1107K,ASV_437,21
1107K,ASV_4627,15
1107K,ASV_5647,36
1107K,ASV_5648,4
1107K,ASV_59,13
1107K,ASV_6675,39
1107K,ASV_7592,38
1107K,ASV_7630,26
1107K,ASV_8,746
1107K,ASV_9722,3
1107K,ASV_9956,11
1107L,ASV_11,130
1107L,ASV_112,4
1107L,ASV_115,11
1107L,ASV_12,13
1107L,ASV_134,12
1107L,ASV_16,692
1107L,ASV_1605,30
1107L,ASV_16365,16
1107L,ASV_16611,14
1107L,ASV_17361,17
1107L,ASV_1887,20
1107L,ASV_19,135
1107L,ASV_2,994
1107L,ASV_201,29
1107L,ASV_2592,39
1107L,ASV_264,15
1107L,ASV_28,20
1107L,ASV_30,19
1107L,ASV_308,13
1107L,ASV_332,62
1107L,ASV_34,39
1107L,ASV_35,56
1107L,ASV_5,33
1107L,ASV_51,3
1107L,ASV_5647,16
1107L,ASV_569,19
1107L,ASV_570,35
1107L,ASV_59,173
1107L,ASV_6,35
1107L,ASV_60,29
1107L,ASV_6498,3
1107L,ASV_66,25
1107L,ASV_730,6
1107L,ASV_8,1271
1107L,ASV_9154,2
1107L,ASV_962,23
1107L,ASV_9819,66
1107M,ASV_109,4
1107M,ASV_11,69
1107M,ASV_115,6
1107M,ASV_13403,32
1107M,ASV_14,17
1107M,ASV_14565,9
1107M,ASV_15,11
1107M,ASV_16,1548
1107M,ASV_16365,29
1107M,ASV_16611,15
1107M,ASV_17881,32
1107M,ASV_186,13
1107M,ASV_1887,51
1107M,ASV_1964,22
1107M,ASV_2,745
1107M,ASV_239,15
1107M,ASV_250,34
1107M,ASV_27,33
1107M,ASV_283,10
1107M,ASV_308,5
1107M,ASV_33,4
1107M,ASV_34,21
1107M,ASV_379,42
1107M,ASV_455,5
1107M,ASV_5,7
1107M,ASV_509,3
1107M,ASV_54,5
1107M,ASV_6,10
1107M,ASV_6825,6
1107M,ASV_79,6
1107M,ASV_8,5681
1107M,ASV_95,49
1107N,ASV_115,5
1107N,ASV_13403,30
1107N,ASV_14565,4
1107N,ASV_16,2339
1107N,ASV_16365,18
1107N,ASV_16611,16
1107N,ASV_175,6
1107N,ASV_17924,14
1107N,ASV_17935,9
1107N,ASV_17941,8
1107N,ASV_1887,39
1107N,ASV_19,7
1107N,ASV_1964,19
1107N,ASV_2,59
1107N,ASV_239,5
1107N,ASV_2566,13
1107N,ASV_326,3
1107N,ASV_4044,3
1107N,ASV_59,9
1107N,ASV_8,4229
1107O,ASV_1,30
1107O,ASV_1030,80
1107O,ASV_112,16
1107O,ASV_1130,63
1107O,ASV_115,10
1107O,ASV_118,7
1107O,ASV_11835,26
1107O,ASV_12,59
1107O,ASV_12160,95
1107O,ASV_12197,10
1107O,ASV_128,9
1107O,ASV_13045,10
1107O,ASV_134,524
1107O,ASV_13403,13
1107O,ASV_14,72
1107O,ASV_140,23
1107O,ASV_16,1572
1107O,ASV_1600,11
1107O,ASV_16365,12
1107O,ASV_16611,15
1107O,ASV_17,20
1107O,ASV_17239,8
1107O,ASV_1785,12
1107O,ASV_1789,6
1107O,ASV_1802,19
1107O,ASV_1842,9
1107O,ASV_186,20
1107O,ASV_19,71
1107O,ASV_2,479
1107O,ASV_20,22
1107O,ASV_201,18
1107O,ASV_2036,3
1107O,ASV_208,6
1107O,ASV_2120,9
1107O,ASV_2307,6
1107O,ASV_25,30
1107O,ASV_255,18
1107O,ASV_2583,39
1107O,ASV_2592,84
1107O,ASV_28,177
1107O,ASV_299,91
1107O,ASV_2992,5
1107O,ASV_3,35
1107O,ASV_30,53
1107O,ASV_3007,8
1107O,ASV_3030,16
1107O,ASV_3036,26
1107O,ASV_3046,10
1107O,ASV_3188,26
1107O,ASV_34,352
1107O,ASV_360,15
1107O,ASV_361,38
1107O,ASV_381,9
1107O,ASV_39,12
1107O,ASV_4544,8
1107O,ASV_4694,86
1107O,ASV_47,28
1107O,ASV_4701,20
1107O,ASV_476,9
1107O,ASV_5,252
1107O,ASV_504,5
1107O,ASV_53,6
1107O,ASV_59,27
1107O,ASV_5933,4
1107O,ASV_596,10
1107O,ASV_5972,3
1107O,ASV_6,32
1107O,ASV_61,8
1107O,ASV_6167,51
1107O,ASV_6460,44
1107O,ASV_648,3
1107O,ASV_6498,48
1107O,ASV_66,599
1107O,ASV_691,8
1107O,ASV_7014,13
1107O,ASV_724,8
1107O,ASV_79,169
1107O,ASV_8,2754
1107O,ASV_82,23
1107O,ASV_85,10
1107O,ASV_925,31
1107O,ASV_929,34
1107O,ASV_9290,10
1107O,ASV_9395,30
1107O,ASV_966,5
1107O,ASV_9819,165
1107P,ASV_16,378
1107P,ASV_17889,170
1107P,ASV_17956,5
1107P,ASV_2,316
1107P,ASV_239,3
1107P,ASV_30,1101
1107P,ASV_305,1498
1107P,ASV_412,64
1107P,ASV_59,6
1107P,ASV_7014,5
1107P,ASV_775,22
1107P,ASV_8,606
1107Q,ASV_10,104
1107Q,ASV_102,3
1107Q,ASV_103,2059
1107Q,ASV_104,60
1107Q,ASV_128,64
1107Q,ASV_1304,17
1107Q,ASV_135,3
1107Q,ASV_14458,108
1107Q,ASV_145,66
1107Q,ASV_150,3
1107Q,ASV_15525,21
1107Q,ASV_16,22
1107Q,ASV_16347,16
1107Q,ASV_175,81
1107Q,ASV_1764,2
1107Q,ASV_177,29
1107Q,ASV_17747,3
1107Q,ASV_17911,20
1107Q,ASV_17914,18
1107Q,ASV_17928,11
1107Q,ASV_186,3
1107Q,ASV_19,6
1107Q,ASV_1990,16
1107Q,ASV_2,3355
1107Q,ASV_20,1
1107Q,ASV_201,5
1107Q,ASV_23,7
1107Q,ASV_232,30
1107Q,ASV_239,2
1107Q,ASV_250,10
1107Q,ASV_252,431
1107Q,ASV_2596,9
1107Q,ASV_276,677
1107Q,ASV_30,17
1107Q,ASV_308,16
1107Q,ASV_309,3
1107Q,ASV_310,12
1107Q,ASV_32,191
1107Q,ASV_332,11
1107Q,ASV_34,1098
1107Q,ASV_3916,305
1107Q,ASV_400,10
1107Q,ASV_4166,19
1107Q,ASV_437,15
1107Q,ASV_4544,16
1107Q,ASV_458,2
1107Q,ASV_51,189
1107Q,ASV_5647,40
1107Q,ASV_59,25
1107Q,ASV_6441,30
1107Q,ASV_7592,16
1107Q,ASV_7630,20
1107Q,ASV_8,126
1107Q,ASV_81,22
1107Q,ASV_8682,146
1107R,ASV_10,4712
1107R,ASV_100,5
1107R,ASV_103,12147
1107R,ASV_104,88
1107R,ASV_107,681
1107R,ASV_1105,208
1107R,ASV_1106,1955
1107R,ASV_1125,41
1107R,ASV_11375,7
1107R,ASV_114,828
1107R,ASV_11430,3
1107R,ASV_128,43
1107R,ASV_13332,15
1107R,ASV_13485,66
1107R,ASV_140,405
1107R,ASV_145,54
1107R,ASV_1452,390
1107R,ASV_14545,96
1107R,ASV_147,4214
1107R,ASV_15,3392
1107R,ASV_150,31
1107R,ASV_15482,4
1107R,ASV_15897,9
1107R,ASV_159,10
1107R,ASV_15981,25
1107R,ASV_16,203
1107R,ASV_1600,10
1107R,ASV_1614,1407
1107R,ASV_16359,71
1107R,ASV_167,364
1107R,ASV_168,4116
1107R,ASV_175,96
1107R,ASV_1752,6
1107R,ASV_1760,88
1107R,ASV_177,191
1107R,ASV_185,63
1107R,ASV_1888,7
1107R,ASV_19,12987
1107R,ASV_1905,16
1107R,ASV_1964,110
1107R,ASV_2,1873
1107R,ASV_209,1181
1107R,ASV_2097,6
1107R,ASV_21,1023
1107R,ASV_2106,27
1107R,ASV_2150,5
1107R,ASV_2154,8
1107R,ASV_221,37
1107R,ASV_234,54
1107R,ASV_2356,2
1107R,ASV_236,142
1107R,ASV_238,308
1107R,ASV_239,194
1107R,ASV_247,25
1107R,ASV_251,259
1107R,ASV_2522,2436
1107R,ASV_2566,25
1107R,ASV_258,723
1107R,ASV_260,6
1107R,ASV_263,29
1107R,ASV_264,36
1107R,ASV_2646,6
1107R,ASV_274,559
1107R,ASV_276,29
1107R,ASV_277,8
1107R,ASV_282,60
1107R,ASV_288,185
1107R,ASV_29,602
1107R,ASV_30,88
1107R,ASV_308,10
1107R,ASV_310,111
1107R,ASV_3108,47
1107R,ASV_319,17
1107R,ASV_32,4639
1107R,ASV_321,1354
1107R,ASV_325,26
1107R,ASV_34,3712
1107R,ASV_3483,9
1107R,ASV_349,141
1107R,ASV_35,4358
1107R,ASV_3654,26
1107R,ASV_3663,285
1107R,ASV_3664,66
1107R,ASV_379,101
1107R,ASV_3796,2
1107R,ASV_3871,2
1107R,ASV_39,6
1107R,ASV_3901,1522
1107R,ASV_3913,77
1107R,ASV_3916,304
1107R,ASV_4,142
1107R,ASV_400,24
1107R,ASV_404,38
1107R,ASV_4044,6
1107R,ASV_4109,8
1107R,ASV_4172,99
1107R,ASV_43063,1323
1107R,ASV_43070,561
1107R,ASV_4355,10
1107R,ASV_437,35
1107R,ASV_4560,203
1107R,ASV_457,94
1107R,ASV_4576,709
1107R,ASV_4646,2059
1107R,ASV_4666,1009
1107R,ASV_472,8
1107R,ASV_475,198
1107R,ASV_4848,1522
1107R,ASV_49,361
1107R,ASV_4989,2
1107R,ASV_4991,5
